rows    | tot_costs   | exec_time(ms)  | exec_time_cs| plan_time   | ncond   | size  | stmt
1       | 0.26        | 5.418          | 0.5964      | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.328          | 0.5947      | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 11.97          | 1.2597      | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.762          | 0.6365      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.745          | 0.6358      | 0.044       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 10.307         | 1.0903      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 6.433          | 0.7011      | 0.043       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.842          | 0.64        | 0.039       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.847          | 0.6404      | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.823          | 0.6368      | 0.039       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.841          | 0.6407      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.92           | 0.6468      | 0.038       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 6.374          | 0.6942      | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.773          | 0.632       | 0.039       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.845          | 0.642       | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.803          | 0.636       | 0.039       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.894          | 0.6438      | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.835          | 0.6394      | 0.039       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.878          | 0.6467      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.828          | 0.6383      | 0.039       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.833          | 0.6387      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.991          | 0.6602      | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.814          | 0.6377      | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.87           | 0.6481      | 0.043       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.445          | 0.6012      | 0.039       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.66           | 0.6403      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.626          | 0.6316      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.708          | 0.6453      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.678          | 0.6375      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.675          | 0.6369      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.947          | 0.6675      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.666          | 0.6367      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.665          | 0.6395      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.746          | 0.6442      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.642          | 0.6383      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.665          | 0.6362      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.636          | 0.6323      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.547          | 0.6239      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.664          | 0.6361      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.664          | 0.6362      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.664          | 0.6361      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.704          | 0.6397      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.687          | 0.6391      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.72           | 0.6447      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.619          | 0.6308      | 0.04        | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.652          | 0.6405      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.729          | 0.6423      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.824          | 0.6513      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.631          | 0.6324      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.653          | 0.6346      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.688          | 0.6252      | 0.027       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.642          | 0.6331      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.663          | 0.6389      | 0.042       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.597          | 0.6193      | 0.032       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.673          | 0.6232      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.634          | 0.6206      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.669          | 0.6255      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.687          | 0.625       | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.685          | 0.624       | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.677          | 0.6236      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.627          | 0.6199      | 0.028       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.624          | 0.6185      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.62           | 0.6194      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.57           | 0.613       | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.685          | 0.6321      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.67           | 0.6227      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.696          | 0.6252      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.802          | 0.6376      | 0.031       | 1     | 53248 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.807          | 0.6372      | 0.025       | 1     | 96325 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.829          | 0.6397      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.741          | 0.6296      | 0.027       | 1     | 35328 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.727          | 0.6279      | 0.029       | 1     | 35328 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 7.363          | 0.7934      | 0.027       | 1     | 293376|  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 7.421          | 0.7986      | 0.026       | 1     | 293376|  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 7.293          | 0.7909      | 0.029       | 1     | 293376|  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 7.293          | 0.7862      | 0.025       | 1     | 293376|  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 7.351          | 0.7916      | 0.026       | 1     | 293376|  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 7.294          | 0.7857      | 0.026       | 1     | 293376|  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.936          | 0.6606      | 0.033       | 1     | 53248 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.628          | 0.6183      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.661          | 0.6243      | 0.031       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.61           | 0.6172      | 0.027       | 1     | 37807 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.88           | 0.6486      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.805          | 0.6361      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.859          | 0.6433      | 0.073       | 1     | 53248 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.873          | 0.6434      | 0.026       | 1     | 53248 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.884          | 0.6516      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.73           | 0.6327      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.744          | 0.6318      | 0.03        | 1     | 35328 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 5.797          | 0.6361      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 7.346          | 0.7913      | 0.027       | 1     | 293376|  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 7.471          | 0.802       | 0.025       | 1     | 293376|  WHERE stage LIKE 'task' AND bstream is not Null;
1       | 0.26        | 7.378          | 0.7966      | 0.033       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.265          | 0.7866      | 0.027       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.524          | 0.8082      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.059          | 0.6616      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.987          | 0.765       | 0.043       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.484          | 0.7105      | 0.027       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.308          | 0.6874      | 0.027       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.613          | 0.6266      | 0.025       | 1     | 53248 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.674          | 0.7372      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.727          | 0.7425      | 0.03        | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.842          | 0.7444      | 0.027       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.87           | 0.7472      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.605          | 0.7164      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.251          | 0.6856      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.749          | 0.6332      | 0.031       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.799          | 0.6377      | 0.025       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.972          | 0.6528      | 0.027       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.861          | 0.643       | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.817          | 0.6384      | 0.028       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.981          | 0.6534      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.053          | 0.5606      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.354          | 0.6926      | 0.028       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.785          | 0.6367      | 0.03        | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.779          | 0.6338      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.819          | 0.6396      | 0.032       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.382          | 0.8954      | 0.027       | 1     | 435200|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.55           | 0.8113      | 0.03        | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.174          | 0.8846      | 0.026       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.235          | 0.8782      | 0.027       | 1     | 435200|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.253          | 0.781       | 0.029       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.362          | 0.7911      | 0.027       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.25           | 0.8811      | 0.026       | 1     | 435200|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.207          | 0.7764      | 0.029       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.681          | 0.6262      | 0.028       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.684          | 0.6247      | 0.03        | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.382          | 0.895       | 0.026       | 1     | 435200|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.36           | 0.8926      | 0.029       | 1     | 435200|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.699          | 0.6247      | 0.028       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.548          | 0.6118      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.386          | 0.5896      | 0.024       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.296          | 0.5884      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.523          | 0.6069      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.46           | 0.601       | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.468          | 0.6063      | 0.027       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.42           | 0.5967      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.69           | 0.6231      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.523          | 0.6094      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.72           | 0.6251      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.853          | 0.6578      | 0.049       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.896          | 0.6411      | 0.025       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.806          | 0.6427      | 0.041       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.821          | 0.6373      | 0.026       | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.728          | 0.6291      | 0.03        | 1     | 37807 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.997          | 0.6543      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.485          | 0.6088      | 0.025       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.349          | 0.6893      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.922          | 0.6493      | 0.032       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.863          | 0.6432      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.789          | 0.6336      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.801          | 0.6344      | 0.026       | 1     | 35328 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.342          | 0.8906      | 0.029       | 1     | 435200|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.315          | 0.8884      | 0.028       | 1     | 435200|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.041          | 0.6665      | 0.031       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.976          | 0.6562      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.669          | 0.8213      | 0.027       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.644          | 0.8188      | 0.026       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.474          | 0.8083      | 0.031       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.501          | 0.8048      | 0.027       | 1     | 293376|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.435          | 0.7023      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.216          | 0.6838      | 0.027       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.913          | 0.6497      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.874          | 0.6532      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.041          | 0.6638      | 0.039       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.011          | 0.6642      | 0.035       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.776          | 0.6374      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.104          | 0.6692      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.64           | 0.7227      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.479          | 0.5992      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.463          | 0.7044      | 0.033       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.839          | 0.64        | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.128          | 0.6728      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.917          | 0.6488      | 0.031       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.513          | 0.7081      | 0.026       | 1     | 96325 |  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.066          | 0.6658      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.85           | 0.6405      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.227          | 0.6833      | 0.028       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.033          | 0.6629      | 0.027       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.109          | 0.6795      | 0.041       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.416          | 0.7073      | 0.03        | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.179          | 0.6794      | 0.031       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.287          | 0.6879      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.26           | 0.6855      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.352          | 0.6946      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.183          | 0.6747      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.241          | 0.6836      | 0.027       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.181          | 0.6769      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.09           | 0.6715      | 0.031       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.098          | 0.6734      | 0.034       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.257          | 0.6851      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.248          | 0.6838      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.804          | 0.6396      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.068          | 0.6662      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 8.095          | 0.8647      | 0.029       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.121          | 0.6715      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.766          | 0.7365      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.057          | 0.6652      | 0.027       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.178          | 0.6775      | 0.027       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.159          | 0.6762      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.135          | 0.6727      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.245          | 0.6839      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.128          | 0.6791      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.22           | 0.6814      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.408          | 0.7013      | 0.031       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.054          | 0.6653      | 0.036       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.242          | 0.6848      | 0.029       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.1            | 0.6692      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 7.697          | 0.8236      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.142          | 0.6733      | 0.035       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 5.92           | 0.6476      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.006          | 0.6554      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 9.362          | 1.0052      | 0.028       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.911          | 0.7765      | 0.038       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.007          | 0.6716      | 0.03        | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.172          | 0.6716      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.175          | 0.6743      | 0.032       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.126          | 0.6716      | 0.026       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.172          | 0.6721      | 0.025       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
1       | 0.26        | 6.156          | 0.6715      | 0.028       | 1     | 157457|  WHERE stage LIKE 'ready' AND bstream is not Null;
